Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-08-22 17:00:00.000 +0200,Partly Cloudy,rain,23.994444444444444,23.994444444444444,0.44,10.9319,321.0,11.3988,0.0,1014.3,Partly cloudy starting in the morning.
2006-02-01 12:00:00.000 +0100,Mostly Cloudy,snow,-1.1722222222222218,-4.544444444444444,0.81,9.4668,190.0,8.7423,0.0,1026.11,Mostly cloudy until night.
2006-08-18 14:00:00.000 +0200,Mostly Cloudy,rain,31.04444444444444,31.688888888888894,0.45,23.667,181.0,9.982,0.0,1012.5,Partly cloudy starting overnight continuing until night.
2006-12-09 08:00:00.000 +0100,Partly Cloudy,rain,7.083333333333333,3.694444444444444,0.8,20.125,149.0,9.7566,0.0,1014.92,Partly cloudy until night.
2006-02-11 06:00:00.000 +0100,Foggy,snow,-2.127777777777777,-4.0,0.96,5.0393,254.0,0.483,0.0,1015.72,Foggy starting overnight continuing until afternoon.
2006-12-18 08:00:00.000 +0100,Overcast,rain,1.1333333333333329,-2.85,0.93,14.1841,27.0,3.912300000000001,0.0,1024.35,Foggy starting overnight continuing until morning.
2006-04-11 22:00:00.000 +0200,Overcast,rain,7.688888888888891,3.722222222222224,0.96,28.1267,339.0,4.4436,0.0,1005.14,Foggy in the evening.
2006-04-25 04:00:00.000 +0200,Clear,rain,12.044444444444444,12.044444444444444,0.8,6.423900000000001,187.0,14.812,0.0,1020.03,Partly cloudy starting in the morning.
2006-12-14 08:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-5.594444444444445,1.0,14.1358,190.0,0.7889,0.0,1036.9,Foggy throughout the day.
2006-08-01 19:00:00.000 +0200,Mostly Cloudy,rain,28.572222222222223,29.15,0.5,7.969500000000001,205.0,9.9015,0.0,1007.04,Partly cloudy starting overnight.
2006-04-04 09:00:00.000 +0200,Overcast,rain,7.799999999999999,4.333333333333332,0.96,22.7815,329.0,7.969500000000001,0.0,1014.48,Mostly cloudy until evening.
2006-12-19 13:00:00.000 +0100,Overcast,rain,2.1111111111111094,-2.5055555555555564,0.93,19.6098,18.0,4.4919,0.0,1024.57,Overcast throughout the day.
2006-02-02 07:00:00.000 +0100,Foggy,snow,-2.8888888888888884,-5.8500000000000005,0.92,7.2611,259.0,1.61,0.0,1021.06,Foggy starting overnight continuing until afternoon.
2006-08-28 14:00:00.000 +0200,Mostly Cloudy,rain,20.91666666666667,20.91666666666667,0.67,4.0572,236.0,11.4471,0.0,1010.78,Mostly cloudy until evening.
2006-08-11 01:00:00.000 +0200,Overcast,rain,16.62777777777778,16.62777777777778,0.92,6.3756,328.0,15.826300000000002,0.0,1008.15,Partly cloudy throughout the day.
2006-04-03 03:00:00.000 +0200,Partly Cloudy,rain,8.594444444444443,7.788888888888891,0.93,6.295100000000001,80.0,11.6725,0.0,1014.81,Partly cloudy until night.
2006-02-01 20:00:00.000 +0100,Overcast,snow,-2.383333333333333,-6.966666666666666,0.88,13.2664,210.0,4.7978000000000005,0.0,1024.15,Mostly cloudy until night.
2006-12-09 04:00:00.000 +0100,Partly Cloudy,rain,6.627777777777777,3.5777777777777766,0.87,16.4059,150.0,7.357700000000001,0.0,1014.62,Partly cloudy until night.
2006-04-15 02:00:00.000 +0200,Mostly Cloudy,rain,11.02777777777778,11.02777777777778,0.74,11.382700000000002,146.0,14.9569,0.0,1015.7,Mostly cloudy throughout the day.
2006-08-29 22:00:00.000 +0200,Overcast,rain,12.755555555555556,12.755555555555556,0.92,6.3112,204.0,15.826300000000002,0.0,1009.47,Mostly cloudy starting overnight continuing until night.
2006-08-20 02:00:00.000 +0200,Clear,rain,18.78333333333333,18.78333333333333,0.85,9.3058,312.0,14.9569,0.0,1017.18,Partly cloudy starting in the afternoon.
2006-02-12 15:00:00.000 +0100,Mostly Cloudy,rain,1.2277777777777783,-3.333333333333333,0.69,17.661700000000003,309.0,11.27,0.0,1022.16,Mostly cloudy starting overnight continuing until night.
2006-02-14 03:00:00.000 +0100,Overcast,snow,-2.6888888888888887,-5.361111111111111,0.92,6.6332,245.0,6.0697,0.0,1023.12,Mostly cloudy until morning.
2006-12-24 12:00:00.000 +0100,Foggy,rain,3.094444444444445,0.916666666666666,0.87,7.985600000000001,299.0,3.059,0.0,1037.41,Foggy starting overnight continuing until afternoon.
2006-04-04 07:00:00.000 +0200,Mostly Cloudy,rain,8.794444444444444,5.555555555555555,0.84,23.3289,320.0,10.948,0.0,1013.64,Mostly cloudy until evening.
2006-12-01 09:00:00.000 +0100,Foggy,rain,7.15,7.15,0.93,3.5742000000000007,111.0,1.8998,0.0,1037.99,Foggy in the morning.
2006-12-18 13:00:00.000 +0100,Overcast,rain,2.2888888888888874,-1.938888888888888,0.99,17.259200000000003,10.0,3.976700000000001,0.0,1023.03,Foggy starting overnight continuing until morning.
2006-04-07 08:00:00.000 +0200,Mostly Cloudy,rain,4.944444444444444,1.2444444444444456,0.84,18.1769,337.0,9.982,0.0,1014.9,Mostly cloudy until evening.
2006-08-31 11:00:00.000 +0200,Overcast,rain,15.283333333333331,15.283333333333331,0.75,27.7403,287.0,11.3183,0.0,1016.96,Mostly cloudy until night and breezy in the afternoon.
2006-12-12 11:00:00.000 +0100,Foggy,rain,1.9722222222222203,-1.477777777777778,0.93,12.397,199.0,0.9338,0.0,1029.7,Foggy throughout the day.
2006-04-20 22:00:00.000 +0200,Mostly Cloudy,rain,12.22222222222222,12.22222222222222,0.96,6.1985,349.0,6.1985,0.0,1016.35,Foggy starting overnight continuing until morning.
2006-04-07 05:00:00.000 +0200,Overcast,rain,4.388888888888888,1.277777777777776,0.89,13.3952,322.0,9.016,0.0,1014.14,Mostly cloudy until evening.
2006-04-11 02:00:00.000 +0200,Overcast,rain,8.633333333333333,5.466666666666669,0.87,22.0409,32.0,6.6976,0.0,1005.1,Foggy in the evening.
2006-12-24 07:00:00.000 +0100,Overcast,rain,1.1333333333333329,-1.072222222222222,0.96,7.0035,294.0,4.8783,0.0,1038.56,Foggy starting overnight continuing until afternoon.
2006-04-09 12:00:00.000 +0200,Partly Cloudy,rain,13.983333333333334,13.983333333333334,0.5,20.6241,151.0,9.982,0.0,1017.86,Partly cloudy starting in the afternoon.
2006-08-01 04:00:00.000 +0200,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.93,3.1234,303.0,14.812,0.0,1011.63,Partly cloudy starting overnight.
2006-12-02 01:00:00.000 +0100,Foggy,snow,-0.2888888888888886,-0.2888888888888886,0.96,3.2039,137.0,1.1592,0.0,1028.86,Foggy starting in the evening continuing until night.
2006-02-20 13:00:00.000 +0100,Mostly Cloudy,rain,13.833333333333334,13.833333333333334,0.58,17.7583,163.0,10.3523,0.0,1010.51,Mostly cloudy starting overnight continuing until night.
2006-08-20 20:00:00.000 +0200,Mostly Cloudy,rain,26.411111111111115,26.411111111111115,0.65,4.4758,171.0,9.982,0.0,1014.74,Partly cloudy starting in the afternoon.
2006-12-25 06:00:00.000 +0100,Foggy,rain,1.6944444444444429,0.4166666666666667,0.98,4.8461,214.0,1.2880000000000005,0.0,1031.16,Foggy in the morning.
2006-12-09 20:00:00.000 +0100,Partly Cloudy,rain,10.066666666666666,10.066666666666666,0.71,24.6652,159.0,9.982,0.0,1014.62,Partly cloudy until night.
2006-12-16 00:00:00.000 +0100,Foggy,snow,-1.183333333333333,-1.183333333333333,0.96,3.22,40.0,0.161,0.0,1034.23,Foggy throughout the day.
2006-12-30 01:00:00.000 +0100,Partly Cloudy,snow,-4.177777777777777,-8.155555555555557,0.93,9.5795,127.0,5.6833,0.0,1036.68,Foggy starting overnight continuing until morning.
2006-12-01 19:00:00.000 +0100,Overcast,rain,7.127777777777776,5.783333333333331,0.93,7.4704,121.0,3.944500000000001,0.0,1035.61,Foggy in the morning.
2006-08-01 00:00:00.000 +0200,Partly Cloudy,rain,21.016666666666666,21.016666666666666,0.87,3.22,310.0,15.826300000000002,0.0,1012.02,Partly cloudy starting overnight.
2006-04-03 16:00:00.000 +0200,Partly Cloudy,rain,17.84444444444445,17.84444444444445,0.45,4.4275,41.0,11.27,0.0,1011.95,Partly cloudy until night.
2006-12-19 00:00:00.000 +0100,Overcast,rain,3.2888888888888896,-1.938888888888888,0.82,27.6276,19.0,9.982,0.0,1023.64,Overcast throughout the day.
2006-04-05 19:00:00.000 +0200,Overcast,rain,13.816666666666666,13.816666666666666,0.59,11.125100000000002,140.0,11.2056,0.0,1005.77,Foggy in the morning.
2006-02-10 17:00:00.000 +0100,Foggy,rain,0.1777777777777779,0.1777777777777779,0.99,3.0268,122.0,0.9338,0.0,1012.78,Foggy throughout the day.
2006-02-13 19:00:00.000 +0100,Partly Cloudy,snow,-2.816666666666667,-2.816666666666667,0.84,3.5098000000000003,189.0,9.8371,0.0,1024.01,Partly cloudy until night.
2006-02-13 07:00:00.000 +0100,Mostly Cloudy,snow,-4.966666666666667,-4.966666666666667,0.85,4.1699,295.0,9.821,0.0,1022.74,Partly cloudy until night.
2006-12-01 00:00:00.000 +0100,Overcast,rain,6.572222222222221,5.416666666666667,0.93,6.44,340.0,4.395300000000001,0.0,1038.06,Foggy in the morning.
2006-08-08 12:00:00.000 +0200,Partly Cloudy,rain,22.62222222222222,22.62222222222222,0.67,16.8245,320.0,11.27,0.0,1005.35,Partly cloudy until night.
2006-12-21 22:00:00.000 +0100,Overcast,rain,1.0555555555555547,-1.0666666666666675,0.9,6.7298,331.0,6.5849,0.0,1040.63,Mostly cloudy until morning.
2006-08-30 11:00:00.000 +0200,Overcast,rain,12.738888888888887,12.738888888888887,0.9,10.706500000000002,260.0,10.1913,0.0,1010.08,Mostly cloudy until evening.
2006-12-03 13:00:00.000 +0100,Foggy,rain,2.9055555555555537,0.2500000000000015,0.96,9.6922,161.0,0.3059,0.0,1024.12,Foggy starting overnight continuing until evening.
2006-12-19 05:00:00.000 +0100,Overcast,rain,2.7777777777777777,-1.761111111111112,0.82,20.3343,9.0,9.982,0.0,1023.22,Overcast throughout the day.
2006-04-05 11:00:00.000 +0200,Mostly Cloudy,rain,12.85,12.85,0.7,20.1572,151.0,11.0285,0.0,1012.74,Foggy in the morning.
2006-12-03 16:00:00.000 +0100,Foggy,rain,3.1666666666666683,0.9611111111111094,0.98,8.1305,120.0,0.8533000000000001,0.0,1022.71,Foggy starting overnight continuing until evening.
2006-08-24 12:00:00.000 +0200,Partly Cloudy,rain,24.95555555555556,24.95555555555556,0.47,11.253900000000002,168.0,11.2056,0.0,1014.85,Partly cloudy starting in the morning.
2006-04-09 05:00:00.000 +0200,Clear,rain,2.0222222222222226,0.2277777777777758,0.93,6.230700000000001,141.0,11.253900000000002,0.0,1018.28,Partly cloudy starting in the afternoon.
2006-08-29 12:00:00.000 +0200,Mostly Cloudy,rain,16.16111111111111,16.16111111111111,0.8,22.2341,300.0,11.27,0.0,0.0,Mostly cloudy starting overnight continuing until night.
2006-02-11 04:00:00.000 +0100,Foggy,snow,-1.805555555555556,-1.805555555555556,0.98,2.3345,219.0,1.2236,0.0,1015.23,Foggy starting overnight continuing until afternoon.
2006-12-12 10:00:00.000 +0100,Foggy,rain,0.8500000000000006,-3.0333333333333337,0.99,13.3469,179.0,0.7889,0.0,1029.75,Foggy throughout the day.
2006-04-19 17:00:00.000 +0200,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.69,9.2414,340.0,11.0285,0.0,1009.63,Mostly cloudy until night.
2006-04-05 08:00:00.000 +0200,Clear,rain,6.883333333333334,5.105555555555554,0.93,9.1126,135.0,5.6833,0.0,1014.0,Foggy in the morning.
2006-04-09 11:00:00.000 +0200,Clear,rain,12.938888888888888,12.938888888888888,0.5,19.6259,150.0,9.982,0.0,1018.34,Partly cloudy starting in the afternoon.
2006-02-18 18:00:00.000 +0100,Mostly Cloudy,rain,7.283333333333333,4.7,0.85,14.168000000000005,140.0,9.982,0.0,1010.84,Mostly cloudy throughout the day.
2006-12-19 16:00:00.000 +0100,Overcast,rain,1.288888888888889,-3.1277777777777773,1.0,16.888900000000003,11.0,4.4919,0.0,1025.72,Overcast throughout the day.
2006-12-04 19:00:00.000 +0100,Overcast,rain,8.711111111111112,7.755555555555556,0.89,6.9391,280.0,7.824600000000001,0.0,1014.44,Overcast throughout the day.
2006-04-08 23:00:00.000 +0200,Clear,rain,7.144444444444444,6.138888888888888,0.69,6.2146,165.0,14.9569,0.0,1018.37,Partly cloudy starting in the morning continuing until evening.
2006-12-18 09:00:00.000 +0100,Overcast,rain,1.1333333333333329,-2.5333333333333328,0.93,12.5902,10.0,3.9284,0.0,1024.65,Foggy starting overnight continuing until morning.
2006-12-15 12:00:00.000 +0100,Foggy,snow,-1.1111111111111112,-1.1111111111111112,1.0,3.22,130.0,0.161,0.0,0.0,Foggy throughout the day.
2006-04-03 02:00:00.000 +0200,Mostly Cloudy,rain,9.188888888888888,7.300000000000001,0.77,12.3165,328.0,14.9569,0.0,1013.46,Partly cloudy until night.
2006-08-05 10:00:00.000 +0200,Overcast,rain,16.227777777777778,16.227777777777778,0.87,5.0393,315.0,11.125100000000002,0.0,1010.37,Partly cloudy until evening.
2006-08-22 15:00:00.000 +0200,Partly Cloudy,rain,25.016666666666666,25.016666666666666,0.42,14.5222,317.0,9.982,0.0,1014.67,Partly cloudy starting in the morning.
2006-08-09 11:00:00.000 +0200,Mostly Cloudy,rain,21.994444444444447,21.994444444444447,0.69,12.719,316.0,11.0768,0.0,1009.23,Partly cloudy starting in the morning.
2006-02-14 00:00:00.000 +0100,Mostly Cloudy,snow,-3.711111111111111,-3.711111111111111,0.88,3.5581,228.0,6.118,0.0,1024.12,Mostly cloudy until morning.
2006-02-19 01:00:00.000 +0100,Partly Cloudy,rain,3.827777777777778,0.6222222222222208,0.85,13.2342,154.0,14.168000000000005,0.0,1011.91,Partly cloudy throughout the day.
2006-04-26 03:00:00.000 +0200,Partly Cloudy,rain,10.577777777777776,10.577777777777776,0.88,6.44,190.0,15.826300000000002,0.0,1018.11,Mostly cloudy starting overnight continuing until night.
2006-08-16 16:00:00.000 +0200,Partly Cloudy,rain,27.800000000000004,27.399999999999995,0.39,15.778000000000002,169.0,9.982,0.0,1013.07,Partly cloudy throughout the day.
2006-12-21 15:00:00.000 +0100,Partly Cloudy,rain,2.844444444444443,-0.3777777777777776,0.82,12.2038,30.0,11.0446,0.0,1037.36,Mostly cloudy until morning.
2006-04-12 04:00:00.000 +0200,Overcast,rain,6.622222222222224,2.616666666666667,0.93,25.035500000000003,0.0,6.118,0.0,1003.68,Foggy overnight and breezy in the morning.
2006-08-16 03:00:00.000 +0200,Partly Cloudy,rain,14.444444444444445,14.444444444444445,0.93,3.1556,138.0,14.9086,0.0,1015.98,Partly cloudy throughout the day.
2006-08-20 03:00:00.000 +0200,Clear,rain,19.97777777777777,19.97777777777777,0.93,3.2683,129.0,15.826300000000002,0.0,1016.59,Partly cloudy starting in the afternoon.
2006-12-01 20:00:00.000 +0100,Mostly Cloudy,rain,7.127777777777776,5.455555555555556,0.93,8.855,129.0,3.4454,0.0,1035.6,Foggy in the morning.
2006-08-02 16:00:00.000 +0200,Mostly Cloudy,rain,24.79444444444444,24.79444444444444,0.58,17.0338,319.0,11.27,0.0,1008.94,Mostly cloudy throughout the day.
2006-04-06 18:00:00.000 +0200,Overcast,rain,5.044444444444443,1.0555555555555547,0.93,20.6885,11.0,8.1949,0.0,1011.93,Overcast throughout the day.
2006-12-05 01:00:00.000 +0100,Foggy,rain,5.66111111111111,2.994444444444445,0.96,12.4292,149.0,1.8998,0.0,1018.57,Foggy in the morning.
2006-04-21 17:00:00.000 +0200,Partly Cloudy,rain,17.45555555555556,17.45555555555556,0.72,5.2808,49.0,11.0768,0.0,1016.39,Foggy in the morning.
2006-08-18 01:00:00.000 +0200,Clear,rain,21.43888888888889,21.43888888888889,0.82,10.835300000000002,150.0,15.826300000000002,0.0,1012.39,Partly cloudy starting overnight continuing until night.
2006-08-11 07:00:00.000 +0200,Partly Cloudy,rain,16.022222222222226,16.022222222222226,0.81,12.380900000000002,299.0,11.2056,0.0,1007.98,Partly cloudy throughout the day.
2006-12-17 15:00:00.000 +0100,Foggy,rain,0.0222222222222217,-3.1333333333333337,1.0,9.499,329.0,1.4168,0.0,1027.24,Foggy throughout the day.
2006-08-17 17:00:00.000 +0200,Partly Cloudy,rain,31.21111111111112,31.327777777777776,0.41,10.7709,165.0,10.3523,0.0,1011.73,Partly cloudy until morning.
2006-04-18 11:00:00.000 +0200,Partly Cloudy,rain,16.455555555555556,16.455555555555556,0.68,7.808499999999999,350.0,11.0768,0.0,1013.56,Partly cloudy until night.
2006-08-09 15:00:00.000 +0200,Mostly Cloudy,rain,24.97777777777777,24.97777777777777,0.54,11.5276,300.0,11.27,0.0,1009.21,Partly cloudy starting in the morning.
2006-04-24 20:00:00.000 +0200,Partly Cloudy,rain,19.07777777777778,19.07777777777778,0.51,2.6887,185.0,9.982,0.0,1019.22,Partly cloudy until evening.
2006-04-15 10:00:00.000 +0200,Partly Cloudy,rain,12.77777777777778,12.77777777777778,0.71,13.1698,301.0,11.2056,0.0,1020.51,Mostly cloudy throughout the day.
2006-08-03 09:00:00.000 +0200,Overcast,rain,17.849999999999998,17.849999999999998,0.96,7.5348,169.0,8.1305,0.0,1008.67,Mostly cloudy throughout the day.
2006-12-21 19:00:00.000 +0100,Clear,rain,1.072222222222222,-0.4388888888888884,0.86,5.184200000000001,327.0,7.3738,0.0,1040.03,Mostly cloudy until morning.
2006-08-02 10:00:00.000 +0200,Mostly Cloudy,rain,22.17777777777778,22.17777777777778,0.81,12.799500000000002,319.0,11.2056,0.0,1009.21,Mostly cloudy throughout the day.
2006-04-10 17:00:00.000 +0200,Mostly Cloudy,rain,20.216666666666665,20.216666666666665,0.36,18.1125,161.0,10.3523,0.0,1009.26,Mostly cloudy throughout the day.
2006-08-10 21:00:00.000 +0200,Mostly Cloudy,rain,19.91111111111111,19.91111111111111,0.74,16.1966,20.0,11.2056,0.0,1007.87,Mostly cloudy until night.
2006-04-20 15:00:00.000 +0200,Mostly Cloudy,rain,16.016666666666666,16.016666666666666,0.81,6.6654,115.0,7.2772,0.0,1014.76,Foggy starting overnight continuing until morning.
2006-04-06 13:00:00.000 +0200,Overcast,rain,6.038888888888888,2.7111111111111126,0.93,17.4524,324.0,10.980200000000002,0.0,1011.06,Overcast throughout the day.
2006-08-08 19:00:00.000 +0200,Partly Cloudy,rain,19.97777777777777,19.97777777777777,0.73,17.2753,270.0,11.27,0.0,1006.44,Partly cloudy until night.
2006-04-28 21:00:00.000 +0200,Partly Cloudy,rain,14.983333333333333,14.983333333333333,0.72,13.9426,129.0,11.27,0.0,1009.55,Mostly cloudy throughout the day.
2006-08-29 15:00:00.000 +0200,Partly Cloudy,rain,19.899999999999995,19.899999999999995,0.49,24.3432,291.0,11.2056,0.0,0.0,Mostly cloudy starting overnight continuing until night.
2006-04-09 10:00:00.000 +0200,Clear,rain,12.244444444444444,12.244444444444444,0.52,17.806600000000003,160.0,9.982,0.0,1018.46,Partly cloudy starting in the afternoon.
2006-04-15 08:00:00.000 +0200,Partly Cloudy,rain,9.65,7.383333333333332,0.84,15.955100000000002,289.0,9.982,0.0,1019.24,Mostly cloudy throughout the day.
2006-04-25 12:00:00.000 +0200,Partly Cloudy,rain,22.41111111111111,22.41111111111111,0.54,11.4471,168.0,11.2056,0.0,1020.16,Partly cloudy starting in the morning.
2006-12-30 02:00:00.000 +0100,Foggy,snow,-2.333333333333333,-4.772222222222222,0.96,6.1985,150.0,2.9785000000000004,0.0,1037.02,Foggy starting overnight continuing until morning.
2006-08-30 05:00:00.000 +0200,Overcast,rain,12.694444444444445,12.694444444444445,0.92,2.7048,179.0,9.8049,0.0,1008.47,Mostly cloudy until evening.
2006-02-19 04:00:00.000 +0100,Mostly Cloudy,rain,3.072222222222223,0.2388888888888887,0.82,10.6099,173.0,14.7637,0.0,1010.74,Partly cloudy throughout the day.
2006-12-16 09:00:00.000 +0100,Foggy,snow,-2.244444444444444,-2.244444444444444,1.0,3.22,170.0,0.0,0.0,1032.23,Foggy throughout the day.
2006-12-21 21:00:00.000 +0100,Overcast,rain,0.6500000000000009,0.6500000000000009,0.92,3.1073,322.0,7.0357,0.0,1040.54,Mostly cloudy until morning.
2006-08-07 12:00:00.000 +0200,Mostly Cloudy,rain,22.17222222222222,22.17222222222222,0.64,9.338,259.0,11.27,0.0,1006.27,Mostly cloudy throughout the day.
2006-12-07 07:00:00.000 +0100,Mostly Cloudy,rain,4.7111111111111095,2.5444444444444434,0.94,9.0643,146.0,9.2736,0.0,1018.15,Partly cloudy starting overnight continuing until afternoon.
2006-04-11 07:00:00.000 +0200,Mostly Cloudy,rain,11.11111111111111,11.11111111111111,0.93,9.2092,103.0,10.8031,0.0,1006.09,Foggy in the evening.
2006-12-08 02:00:00.000 +0100,Partly Cloudy,rain,4.444444444444445,1.861111111111112,0.92,10.6743,160.0,7.728,0.0,1017.07,Partly cloudy starting in the morning continuing until night.
2006-08-16 17:00:00.000 +0200,Partly Cloudy,rain,27.872222222222224,27.37777777777778,0.37,13.5723,149.0,10.3523,0.0,1012.83,Partly cloudy throughout the day.
2006-12-30 17:00:00.000 +0100,Clear,snow,-0.5333333333333338,-4.194444444444445,0.89,11.0124,120.0,4.1216,0.0,1037.78,Foggy starting overnight continuing until morning.
2006-12-31 04:00:00.000 +0100,Partly Cloudy,snow,-5.477777777777778,-9.772222222222222,0.96,9.8049,133.0,7.148400000000001,0.0,1035.89,Foggy starting in the afternoon.
2006-12-10 22:00:00.000 +0100,Clear,rain,2.0111111111111097,-1.0388888888888894,0.92,10.6099,226.0,14.9569,0.0,1033.18,Foggy in the morning.
2006-12-31 13:00:00.000 +0100,Clear,rain,0.2388888888888887,0.2388888888888887,0.91,4.6207,226.0,5.474,0.0,1035.94,Foggy starting in the afternoon.
2006-04-07 21:00:00.000 +0200,Partly Cloudy,rain,5.050000000000002,5.050000000000002,0.75,3.059,275.0,11.2056,0.0,1016.83,Mostly cloudy until evening.
2006-02-13 13:00:00.000 +0100,Partly Cloudy,rain,1.0777777777777766,-1.9555555555555555,0.64,9.7727,343.0,10.4006,0.0,1022.94,Partly cloudy until night.
2006-08-21 01:00:00.000 +0200,Clear,rain,19.88333333333334,19.88333333333334,0.79,20.0284,318.0,15.826300000000002,0.0,1016.93,Mostly cloudy starting overnight.
2006-08-26 08:00:00.000 +0200,Mostly Cloudy,rain,15.2,15.2,0.93,7.711900000000001,253.0,11.3183,0.0,1010.71,Partly cloudy until night.
2006-02-16 13:00:00.000 +0100,Foggy,rain,2.449999999999998,-2.3888888888888893,0.99,21.992600000000003,162.0,2.5599000000000003,0.0,1001.81,Foggy starting overnight continuing until evening.
2006-12-18 19:00:00.000 +0100,Overcast,rain,2.627777777777776,-1.6222222222222231,0.91,17.9354,6.0,6.2468,0.0,1023.59,Foggy starting overnight continuing until morning.
2006-08-28 22:00:00.000 +0200,Clear,rain,16.16111111111111,16.16111111111111,0.81,8.3398,239.0,9.982,0.0,0.0,Mostly cloudy until evening.
2006-12-18 01:00:00.000 +0100,Overcast,rain,2.5,-2.588888888888889,0.87,24.1822,11.0,10.6582,0.0,1024.07,Foggy starting overnight continuing until morning.
2006-04-15 05:00:00.000 +0200,Mostly Cloudy,rain,7.627777777777775,6.611111111111111,0.86,6.5205,319.0,13.3791,0.0,1017.15,Mostly cloudy throughout the day.
2006-12-06 03:00:00.000 +0100,Foggy,rain,4.888888888888888,2.338888888888889,0.98,10.980200000000002,150.0,0.4669,0.0,1018.59,Foggy starting overnight continuing until morning.
2006-08-24 22:00:00.000 +0200,Partly Cloudy,rain,18.172222222222217,18.172222222222217,0.69,6.295100000000001,119.0,15.826300000000002,0.0,1011.7,Partly cloudy starting in the morning.
2006-04-12 05:00:00.000 +0200,Overcast,rain,6.683333333333334,3.2222222222222205,0.93,19.8352,350.0,6.166300000000001,0.0,1003.86,Foggy overnight and breezy in the morning.
2006-04-22 16:00:00.000 +0200,Partly Cloudy,rain,20.07222222222222,20.07222222222222,0.56,9.4829,2.0,11.27,0.0,1015.29,Foggy starting overnight continuing until morning.
2006-08-16 11:00:00.000 +0200,Partly Cloudy,rain,24.966666666666665,24.966666666666665,0.56,15.3594,146.0,10.3523,0.0,1015.21,Partly cloudy throughout the day.
2006-12-09 12:00:00.000 +0100,Partly Cloudy,rain,13.955555555555556,13.955555555555556,0.59,23.860200000000003,150.0,9.982,0.0,1014.42,Partly cloudy until night.
2006-08-22 09:00:00.000 +0200,Partly Cloudy,rain,19.97777777777777,19.97777777777777,0.64,15.8585,299.0,9.982,0.0,1015.63,Partly cloudy starting in the morning.
2006-12-22 19:00:00.000 +0100,Partly Cloudy,snow,-0.6666666666666663,-3.3833333333333333,0.92,7.647500000000001,268.0,8.6135,0.0,1041.59,Mostly cloudy until evening.
2006-02-16 08:00:00.000 +0100,Foggy,rain,1.183333333333335,-3.744444444444443,0.92,20.0767,160.0,2.9785000000000004,0.0,1004.82,Foggy starting overnight continuing until evening.
2006-08-05 22:00:00.000 +0200,Clear,rain,16.16111111111111,16.16111111111111,0.86,8.3398,270.0,9.982,0.0,0.0,Partly cloudy until evening.
2006-04-24 18:00:00.000 +0200,Partly Cloudy,rain,22.82222222222222,22.82222222222222,0.44,3.1234,214.0,9.982,0.0,1018.59,Partly cloudy until evening.
2006-08-26 01:00:00.000 +0200,Mostly Cloudy,rain,16.022222222222226,16.022222222222226,0.9,3.5259,296.0,15.826300000000002,0.0,1010.41,Partly cloudy until night.
2006-08-20 05:00:00.000 +0200,Clear,rain,19.98888888888889,19.98888888888889,0.88,4.7978000000000005,146.0,14.9569,0.0,1016.52,Partly cloudy starting in the afternoon.
2006-02-18 21:00:00.000 +0100,Mostly Cloudy,rain,6.016666666666666,2.722222222222221,0.77,17.0821,149.0,15.826300000000002,0.0,1010.89,Mostly cloudy throughout the day.
2006-04-20 14:00:00.000 +0200,Overcast,rain,14.266666666666667,14.266666666666667,0.87,10.5616,134.0,6.8908000000000005,0.0,1014.92,Foggy starting overnight continuing until morning.
2006-04-30 00:00:00.000 +0200,Mostly Cloudy,rain,11.6,11.6,0.57,16.985500000000002,150.0,15.826300000000002,0.0,1011.68,Mostly cloudy throughout the day.
2006-12-03 18:00:00.000 +0100,Mostly Cloudy,rain,3.927777777777778,0.8555555555555551,0.92,12.6385,139.0,5.892600000000001,0.0,1021.76,Foggy starting overnight continuing until evening.
2006-02-16 12:00:00.000 +0100,Foggy,rain,2.3555555555555565,-2.666666666666667,0.92,23.3289,160.0,2.9785000000000004,0.0,1002.32,Foggy starting overnight continuing until evening.
2006-02-20 16:00:00.000 +0100,Partly Cloudy,rain,14.083333333333334,14.083333333333334,0.63,15.536500000000002,168.0,10.4006,0.0,1009.93,Mostly cloudy starting overnight continuing until night.
2006-08-31 22:00:00.000 +0200,Partly Cloudy,rain,14.97777777777778,14.97777777777778,0.78,17.8871,308.0,15.826300000000002,0.0,1019.41,Mostly cloudy until night and breezy in the afternoon.
2006-12-13 15:00:00.000 +0100,Foggy,rain,0.0944444444444453,-3.377777777777777,1.0,10.7548,209.0,0.1771,0.0,1033.6,Foggy throughout the day.
2006-02-16 20:00:00.000 +0100,Foggy,rain,2.894444444444445,-0.5722222222222229,0.96,13.5079,160.0,3.0429,0.0,999.36,Foggy starting overnight continuing until evening.
2006-04-18 00:00:00.000 +0200,Partly Cloudy,rain,9.522222222222222,7.861111111111111,0.88,11.27,280.0,11.9784,0.0,1012.52,Partly cloudy until night.
2006-02-20 11:00:00.000 +0100,Partly Cloudy,rain,12.244444444444444,12.244444444444444,0.61,25.0677,160.0,9.982,0.0,1011.26,Mostly cloudy starting overnight continuing until night.
